Domains,Labels,Sources
cornaviruscleaners.com,1,['Fortinet']
cornavirusfactsandfears.com,1,['Fortinet']
cornavirusnews.com,1,['Fortinet']
cornaviruspreparedness.com,1,['Fortinet']
cornavirusvaccination.com,1,['Fortinet']
cornell.edu,0,clean
cornholeforcovid.com,0,clean
cornhuskersfightcovid.files.wordpress.com,0,clean
cornoaviruscancellations.com,1,['Fortinet']
cornoavirusnewsnow.com,1,['Fortinet']
cornonavirus.eu,0,clean
cornonavirus.net,1,['Fortinet']
cornonavirus.org,1,['Fortinet']
cornovirus.it,0,clean
cornovirus.tech,1,['Fortinet']
cornovirusfacts.com,1,['Fortinet']
cornvirus.com,1,['Fortinet']
cornyncovid-19.com,1,['Fortinet']
cornyncovid19.net,1,['Fortinet']
coroautilityponeocovid19-sa-ftpvirus-warning-banner.cofiles-forum.vhx.tv,0,clean
coroavirusmeme.whatisagoodcreditscores.com,0,clean
corollavirus.com,1,['Fortinet']
coromavirus.com,1,['Fortinet']
coron-virus.com,1,['Fortinet']
corona-19-virus.com,1,['Fortinet']
corona-19.fr,0,clean
corona-19.kr,0,clean
corona-19.me,1,['Fortinet']
corona-19.xn--o11b95i.com,0,clean
corona-19a4fd6b.g04.pingone.com,0,clean
corona-19help.com,1,['Fortinet']
corona-19hm.com,1,['Fortinet']
corona-19sba.com,1,['Fortinet']
corona-19victims.com,1,['Fortinet']
corona-19virustestkit.club,1,['Fortinet']
corona-anti-virus.com,1,['Fortinet']
corona-antivirus.world,1,['Fortinet']
corona-cafemediscovid19.sa.shop.urbandictionary.com,0,clean
corona-covid-19-virus-impfung-spital.ch,0,clean
corona-covid-19.blogfa.com,0,clean
corona-covid-19.de,1,['Fortinet']
corona-covid-19.info,1,['Fortinet']
corona-covid-19.news,1,['Fortinet']
corona-covid-19.org,0,clean
corona-covid-19.tokyo,1,['Fortinet']
corona-covid-19masks.com,1,"['CLEAN MX', 'ADMINUSLabs']"
corona-covid.de,0,clean
corona-covid.ws,0,clean
corona-covid19-vaccination.com,1,['Fortinet']
corona-covid19-vaccine.com,1,['Fortinet']
corona-covid19.ch,1,['Fortinet']
corona-covid19.de,1,['Fortinet']
corona-covid19.net,1,['Fortinet']
corona-covid19.online,1,['Fortinet']
corona-covid19.ru,1,"['Kaspersky', 'Sophos', 'Fortinet']"
corona-pcovidapi1est-login.pingone.com,0,clean
corona-pedge1-stagicom-coronavirus1est-login.pingone.com,0,clean
corona-test-covid19.com,1,['Fortinet']
corona-vaccine.dk,1,['Fortinet']
corona-virus-2019.com,1,['Fortinet']
corona-virus-2020.com,1,['Fortinet']
corona-virus-24.com,1,['Fortinet']
corona-virus-africa.co.za,0,clean
corona-virus-africa.com.ph,0,clean
corona-virus-alerts.online,1,['Fortinet']
corona-virus-alerts.site,1,['Fortinet']
corona-virus-antibiotics.site,1,['Fortinet']
corona-virus-australia.com.au,1,['Fortinet']
corona-virus-bg.bgstevia.com,0,clean
corona-virus-bg.com,1,['Fortinet']
corona-virus-by-zip-code.com,1,['Fortinet']
corona-virus-by-zip.com,1,"['G-Data', 'Forcepoint ThreatSeeker', 'CRDF', 'Fortinet']"
corona-virus-cases.com,1,['Fortinet']
corona-virus-class-action.com,1,['Fortinet']
corona-virus-class-actions.com,1,['Fortinet']
corona-virus-clean.com,1,['Fortinet']
corona-virus-cleaning.com,1,['Fortinet']
corona-virus-covid-19-rechtsanwalt.com,1,['Fortinet']
corona-virus-covid-19.net,1,['Fortinet']
corona-virus-covid19.net,1,['Fortinet']
corona-virus-cure.co.uk,1,['Fortinet']
corona-virus-cure.com,1,['Fortinet']
corona-virus-cure.online,1,['Fortinet']
corona-virus-cure.store,1,['Fortinet']
corona-virus-cures.co.uk,1,['Fortinet']
corona-virus-data.com,1,['Fortinet']
corona-virus-deutschland.org,1,['Fortinet']
corona-virus-disease.com,1,['Fortinet']
corona-virus-disease.net,1,['Fortinet']
corona-virus-disease.org,1,['Fortinet']
corona-virus-disinfecting-services.com,1,['Fortinet']
corona-virus-disinfection-services.com,1,['Fortinet']
corona-virus-education.online,1,['Fortinet']
corona-virus-education.site,1,['Fortinet']
corona-virus-essentials.com,1,['Fortinet']
corona-virus-europe.online,1,['Fortinet']
corona-virus-france.com,1,['Fortinet']
corona-virus-free.com,0,clean
corona-virus-game.com,1,['Fortinet']
corona-virus-game.site,1,['Fortinet']
corona-virus-help.site,1,['Fortinet']
corona-virus-herbs.co.uk,1,['Fortinet']
corona-virus-herbs.com,1,['Fortinet']
corona-virus-hilfe.com,1,['Fortinet']
corona-virus-immunity.com,0,clean
corona-virus-infection.com,1,['Fortinet']
corona-virus-infection.ru,1,"['Kaspersky', 'Sophos', 'CRDF', 'Fortinet']"
corona-virus-info.online,1,['Fortinet']
corona-virus-info.space,0,clean
corona-virus-information.com,1,['Fortinet']
corona-virus-infos.com,1,['Fortinet']
corona-virus-ist-strafe-gottes-fuer-todsuenden-der-menscheit.de,0,clean
corona-virus-law.com,1,['Fortinet']
corona-virus-lawsuit.com,1,['Fortinet']
corona-virus-live.com,1,['Fortinet']
corona-virus-live.de,1,['Fortinet']
corona-virus-live.online,1,['Fortinet']
corona-virus-map-refferal.000webhostapp.com,0,clean
corona-virus-map.net,1,"['Kaspersky', 'Dr.Web', 'Spamhaus', 'Forcepoint ThreatSeeker', 'Sophos', 'Fortinet']"
corona-virus-map.org,1,"['G-Data', 'Forcepoint ThreatSeeker', 'Sophos', 'Fortinet']"
corona-virus-map.ru,0,clean
corona-virus-mask.eu,1,['Fortinet']
corona-virus-mask.info,0,clean
corona-virus-mask.net,1,['Fortinet']
corona-virus-maskco.com,1,['Fortinet']
corona-virus-masken.de,1,['Fortinet']
corona-virus-masks-sanitizers-gloves-supplies.com,1,"['G-Data', 'Forcepoint ThreatSeeker', 'Fortinet']"
corona-virus-masque.com,1,['Fortinet']
corona-virus-medicine.com,1,['Fortinet']
corona-virus-medicine.online,1,['Fortinet']
corona-virus-medicine.site,1,['Fortinet']
corona-virus-medicine.store,1,['Fortinet']
corona-virus-memes.com,1,['Fortinet']
corona-virus-news.online,1,['Fortinet']
corona-virus-news.ru,1,['Fortinet']
corona-virus-news.site,1,['Fortinet']
corona-virus-online.site,1,['Fortinet']
corona-virus-onlinetest.de,0,clean
corona-virus-outbreak.com,1,['Fortinet']
corona-virus-pademic.com,1,['Fortinet']
corona-virus-pandemic.com,1,['Fortinet']
corona-virus-products.ezulumedia.com,0,clean
corona-virus-protection.com,1,['Fortinet']
corona-virus-protection.net,1,['Fortinet']
corona-virus-protection.org.cust.b.hostedemail.com,0,clean
corona-virus-reading-list.com,1,['Fortinet']
corona-virus-recession.com,1,['Fortinet']
corona-virus-roland-garross.fr,0,clean
corona-virus-rolex-paris-masters.com,0,clean
corona-virus-rolex-paris-masters.fr,0,clean
corona-virus-safety.com,1,['Fortinet']
corona-virus-safety.site,1,['Fortinet']
corona-virus-screen.com,0,clean
corona-virus-screens.com,0,clean
corona-virus-selbsttest.com,1,['Fortinet']
corona-virus-selftest.com,1,['Fortinet']
corona-virus-signs.com,1,['Fortinet']
corona-virus-soforthilfe.de,1,['Fortinet']
corona-virus-spread-simulator.midudev.now.sh,0,clean
corona-virus-statistic.blogspot.com,0,clean
corona-virus-statistics.info,1,['Fortinet']
corona-virus-stats.herokuapp.com,0,clean
corona-virus-stats.now.sh,0,clean
corona-virus-stop.wordpress.net,0,clean
corona-virus-store.com,1,"['Sophos', 'CRDF', 'Fortinet']"
corona-virus-store.online,1,['Fortinet']
corona-virus-store.site,1,['Fortinet']
corona-virus-supply.com,1,['Fortinet']
corona-virus-survivor.com,1,['Fortinet']
corona-virus-survivor.net,1,['Fortinet']
corona-virus-survivor.org,1,['Fortinet']
corona-virus-symptoms.co.uk,1,['Fortinet']
corona-virus-symptoms.online,1,['Fortinet']
corona-virus-symptoms.org,1,['Fortinet']
corona-virus-symptoms.site,1,['Fortinet']
corona-virus-test-kits.com,1,['Fortinet']
corona-virus-test.de,1,['Fortinet']
corona-virus-testing.com,1,['Fortinet']
corona-virus-testkit.com,1,['Fortinet']
corona-virus-tracker.apponic.com,1,['Dr.Web']
corona-virus-treatment.com,1,['Fortinet']
corona-virus-treatment.info,1,['Fortinet']
corona-virus-uk.co.uk,1,['Fortinet']
corona-virus-updates.com,1,['Fortinet']
corona-virus-updates.online,1,['Fortinet']
corona-virus-updates.site,1,['Fortinet']
corona-virus-vaccine.site,1,['Fortinet']
corona-virus-vaccine.store,1,['Fortinet']
corona-virus-wahrheit.org,1,['Fortinet']
corona-virus-world.com,1,['Fortinet']
corona-virus-world.info,1,['Fortinet']
corona-virus.ai,1,['Fortinet']
corona-virus.asia,1,['Fortinet']
corona-virus.attorney,0,clean
corona-virus.bio,1,['Fortinet']
corona-virus.blogspot.com,0,clean
corona-virus.br.softonic.com,0,clean
corona-virus.casa,1,['Fortinet']
corona-virus.cc,1,"['G-Data', 'Forcepoint ThreatSeeker', 'CRDF', 'Fortinet']"
corona-virus.club,1,['Fortinet']
corona-virus.co.nz,1,['Fortinet']
corona-virus.com.co,1,['Fortinet']
corona-virus.com.uy,1,['Fortinet']
corona-virus.email,1,['Fortinet']
corona-virus.en.softonic.com,0,clean
corona-virus.finance,1,['Fortinet']
corona-virus.fyi,1,['Fortinet']
corona-virus.gr,1,['Fortinet']
corona-virus.guide,1,['Fortinet']
corona-virus.guru,1,['Fortinet']
corona-virus.help,1,['Fortinet']
corona-virus.hu,1,['Fortinet']
corona-virus.ie,1,['Fortinet']
corona-virus.in,1,['Fortinet']
corona-virus.info,1,['Fortinet']
corona-virus.international,1,['Fortinet']
corona-virus.io,1,['Fortinet']
corona-virus.lawyer,0,clean
corona-virus.li,1,['Fortinet']
corona-virus.live,0,clean
corona-virus.loans,1,['Fortinet']
corona-virus.london,1,['Fortinet']
corona-virus.media,1,['Fortinet']
corona-virus.mobi,1,['Fortinet']
corona-virus.moscow,1,['Fortinet']
corona-virus.net.ge,0,clean
corona-virus.net.ru,0,clean
corona-virus.netlify.com,0,clean
corona-virus.nz,1,['Fortinet']
corona-virus.one,1,['Fortinet']
corona-virus.org.au,0,clean
corona-virus.org.nz,1,['Fortinet']
corona-virus.party,1,['Fortinet']
corona-virus.pl,1,['Fortinet']
corona-virus.pp.ua,0,clean
corona-virus.press,1,['Fortinet']
corona-virus.science,1,['Fortinet']
corona-virus.se,0,clean
corona-virus.sexy,1,['Fortinet']
corona-virus.supplies,1,"['Sangfor', 'Kaspersky', 'Forcepoint ThreatSeeker', 'Sophos', 'Fortinet']"
corona-virus.tel,1,['Fortinet']
corona-virus.tirol,1,['Fortinet']
corona-virus.travel,1,['Fortinet']
corona-virus.tv,1,['Fortinet']
corona-virus.uno,1,['Fortinet']
corona-virus.xyz,1,['Fortinet']
corona-virus101.com,1,['Fortinet']
corona-virus125.netlify.com,0,clean
corona-virus19-20.online,0,clean
corona-virus19-20.ru,0,clean
corona-virus19testing.com.ph,0,clean
corona-virus20.com,1,['Fortinet']
corona-virus2019.com,1,['Fortinet']
corona-virus2020survivor.com,1,['Fortinet']
corona-virus24.ru,1,"['Kaspersky', 'Sophos', 'Fortinet']"
corona-virus349.netlify.com,0,clean
corona-virusa.net,1,"['G-Data', 'CyRadar', 'Fortinet']"
corona-virusbabies.com,1,['Fortinet']
corona-virusbaby.org,1,['Fortinet']
corona-viruscases.info,1,['Fortinet']
corona-virusclaims.co.uk,1,['Fortinet']
corona-virusclaims.com,1,['Fortinet']
corona-viruscleaner.co.uk,1,['Fortinet']
corona-viruscleaners.com,1,['Fortinet']
corona-viruscleaning.co.uk,1,['Fortinet']
corona-viruscleaning.com,1,['Fortinet']
corona-virusdeepclean.co.uk,1,"['Forcepoint ThreatSeeker', 'Fortinet']"
corona-viruses.co.uk,1,['Fortinet']
corona-viruses.site,1,['Fortinet']
corona-virusfacts.com,1,['Fortinet']
corona-virusgloves.com,0,clean
corona-virushoax.com,1,['Fortinet']
corona-virusindia.com,1,['Fortinet']
corona-virusinformation.com,1,['Fortinet']
corona-viruslawsuit.com,1,['Fortinet']
corona-viruslawsuits.com,1,['Fortinet']
corona-viruslawyer.com,1,['Fortinet']
corona-viruslive.com,1,['Fortinet']
corona-virusnews.co.uk,1,['Fortinet']
corona-virusnews.com,1,['Fortinet']
corona-virusnewsnow.com,1,['Fortinet']
corona-viruspandemic.com,1,['Fortinet']
corona-viruspassport.com,0,clean
corona-virusprevention.com,1,['Fortinet']
corona-viruspro.com,1,['Fortinet']
corona-virusprotect.com,1,['Fortinet']
corona-virusprotection.com,1,['Fortinet']
corona-virusrealtime.com,1,['Fortinet']
corona-virusrecovery.com,1,['Fortinet']
corona-virusrelief.com,1,['Fortinet']
corona-viruss.com,1,['Fortinet']
corona-virussafetyservices.com,1,['Fortinet']
corona-virusshields.com,0,clean
corona-virussupport.com,1,['Fortinet']
corona-virussurvivalkit.com,1,['Fortinet']
corona-virussurvivors.com,1,['Fortinet']
corona-virustalk.com,1,['Fortinet']
corona-virustest.co.uk,1,['Fortinet']
corona-virustester.com,1,['Fortinet']
corona-virustesting.co.uk,1,['Fortinet']
corona-virustesting.com,1,['Fortinet']
corona-virustv.com,1,['Fortinet']
corona-virusu.net,1,['Fortinet']
corona-viruswarrior.com,1,['Fortinet']
corona-virusx.la,0,clean
corona-virusy.ru,1,"['Kaspersky', 'Sophos', 'Fortinet']"
corona.1grtopcovid19.monday.com,0,clean
corona.g04-acomponeocovid19.pingone.com,0,clean
corona.virusnews.live,0,clean
corona19.busudu.xyz,0,clean
corona19.duckdns.org,0,clean
corona19.euroconsumers.org,0,clean
corona19.info.bd,0,clean
corona19.live,1,['Fortinet']
corona19.monster,0,clean
corona19.report,0,clean
corona19.uk,1,['Fortinet']
corona19.yuninformation.com,0,clean
corona190.com,1,['Fortinet']
corona1911.blogspot.com,0,clean
corona192020.blogspot.com,0,clean
corona192020.com,1,['Fortinet']
corona19babies.com,1,['Fortinet']
corona19compensation.com,1,['Fortinet']
corona19controls.com,0,clean
corona19covid.000webhostapp.com,1,"['Kaspersky', 'Forcepoint ThreatSeeker', 'Sophos', 'CRDF', 'Fortinet']"
corona19day.com,0,clean
corona19day.info,0,clean
corona19delete.com,0,clean
corona19disinfectionservice.com,0,clean
corona19disinfector.com,1,['Fortinet']
corona19disinfectors.com,1,['Fortinet']
corona19healthcare.net,0,clean
corona19ind.com,1,['Fortinet']
corona19info.ga,1,['Forcepoint ThreatSeeker']
corona19labtesting.com,1,"['G-Data', 'Forcepoint ThreatSeeker', 'CRDF', 'Fortinet']"
corona19lawblog.com,1,['Fortinet']
corona19md.net,0,clean
corona19online.com,1,['Fortinet']
corona19pandemic.cf,0,clean
corona19pandemic.com,1,['Fortinet']
corona19plaintiffs.com,1,['Fortinet']
corona19pounds.com,1,['Fortinet']
corona19project.com,1,['Fortinet']
corona19ranking.com,1,['Fortinet']
corona19relief.fund,1,['Fortinet']
corona19remediation.info,0,clean
corona19sa.co.za,1,['Fortinet']
corona19spread.com,1,['Fortinet']
corona19test.co.uk,0,clean
corona19test.com,1,['Fortinet']
corona19testkit.online,1,['Fortinet']
corona19therapeutics.com,1,['Fortinet']
corona19trade.com,1,['Fortinet']
corona19usa.com,1,['Fortinet']
corona19virus.com,1,['Fortinet']
corona19virus.online,1,['Fortinet']
corona19viruscleaning.com,1,['ADMINUSLabs']
corona19viruses.com,1,['Fortinet']
corona19world.com.au,0,clean
corona88autilityponeocovid19.saorizonblue.zen.ly,0,clean
coronaantivirus.club,1,['Fortinet']
coronaantivirus.today,1,['Fortinet']
coronablogautilityponeocovid19-sarus-warning-banner.cofiles.vhx.tv,0,clean
coronachs-covid19.server.knowledge.urbandictionary.com,0,clean
coronacleancovid19.xyz,0,clean
coronacoronavirus-warning-bannerrus-warning-banner.cofiles.pingone.com,0,clean
coronacoronavirus-warning-bannershopirus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronacoronavirus-warning-bannersupportirus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronacovid-19.colorswebs.com,0,clean
coronacovid-19.online,1,['Fortinet']
coronacovid.de,1,['Fortinet']
coronacovid19.app,1,['Fortinet']
coronacovid19.co.za,1,"['Quttera', 'Fortinet']"
coronacovid19.es,1,['Fortinet']
coronacovid19.info,1,['Fortinet']
coronacovid19.it,1,['Fortinet']
coronacovid19.net,1,['Fortinet']
coronacovid19.ns1-knowledge.urbandictionary.com,0,clean
coronacovid19.org,1,['Fortinet']
coronacovid19.ru,1,"['Kaspersky', 'Sophos', 'Fortinet']"
coronacovid19.today,0,clean
coronacovid19.us,1,['Fortinet']
coronacovid19ftp.knowledge.urbandictionary.com,0,clean
coronacovid19lawyer.com,1,['Fortinet']
coronacovid19mutation.com,1,['Fortinet']
coronacovid19onthedash.com,1,['Fortinet']
coronacovid19shield.site,1,['Fortinet']
coronacovid19symptoms.com,1,['Fortinet']
coronacovid19usa.com,1,"['Forcepoint ThreatSeeker', 'CRDF', 'Fortinet']"
coronacovid19virus.info,1,['Fortinet']
coronacovid19virus.net,1,['Fortinet']
coronacovid19virus.nl,1,['Fortinet']
coronacovid2019virus.com,1,['Fortinet']
coronacovidcare.com,1,['Fortinet']
coronacovidlatest.com,0,clean
coronacviruscleaning.com,1,['Fortinet']
coronadailyvirus.com,1,['Fortinet']
coronafluvirus.com,1,['Fortinet']
coronainfo.sl,0,clean
coronalambdaruscovid-19-response.demo.pingone.com,0,clean
coronalitevirus.com,1,['Fortinet']
coronalongvirus.com,1,['Fortinet']
coronalungvirus.com,1,['Fortinet']
coronanativirustechnology.com,1,['Fortinet']
coronanicovid.com,0,clean
coronantivirus.co.uk,1,['Fortinet']
coronantivirus.online,1,['Fortinet']
coronantivirus.ru,1,"['Kaspersky', 'Sophos', 'Fortinet']"
coronaovirus.com,1,['Fortinet']
coronaowacoronavirusirus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronapandemic.co,1,['Fortinet']
coronapandemic.eu,1,['Fortinet']
coronapandemic.global.clearwebstats.com,0,clean
coronapandemic.online,1,['Fortinet']
coronapandemic.org.uk,1,['Fortinet']
coronapandemic.site,1,['Fortinet']
coronapandemicstore.com,1,['Fortinet']
coronapandemictest.com,1,['Fortinet']
coronapandemictest.org,1,['Fortinet']
coronapandemicusa.com,0,clean
coronapandemicvirus.com,1,['Fortinet']
coronappautilityponeocovid19irus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronaremote.covid-survey.dataforgood.urbandictionary.com,0,clean
coronaria-covid-survey.support.dataforgood.urbandictionary.com,0,clean
coronaria.8becovid19.monday.com,0,clean
coronariaantabastopcovid19.monday.com,0,clean
coronariacovid19.support.knowledge.urbandictionary.com,0,clean
coronariah9.covid19-violncia-contra-a-mulher.monday.com,0,clean
coronathevirus.com,1,['Fortinet']
coronautilityponeocovid19-samxirus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronav.eu,1,['Fortinet']
coronav.info,1,['Fortinet']
coronav.suddenlink.net,0,clean
coronav.technotext.nl,0,clean
coronav.velaio.com,0,clean
coronav.vip,0,clean
coronav.world,1,['Fortinet']
coronav19.site,1,['Fortinet']
coronav2.orf.at.duckdns.org,0,clean
coronav2c797135-d90d-4891-9fc2-77d87867c8abus-warning-banner.cofiles.pingone.com,0,clean
coronav6-preview.unibet.fr,0,clean
coronav6c9728c8ffb4us-warning-banner.cofiles.pingone.com,0,clean
coronav8rus.com,1,['Fortinet']
coronava01us.zen.ly,0,clean
coronavac.info,1,['Fortinet']
coronavac.ru,0,clean
coronavacation.com,1,['Fortinet']
coronavaccin.com,1,['Fortinet']
coronavaccin.online,1,['Fortinet']
coronavaccin.org,1,['Fortinet']
coronavaccin.se,0,clean
coronavaccination.com,1,['Fortinet']
coronavaccination.in,1,['Fortinet']
coronavaccination.uk,0,clean
coronavaccinations.com,1,['Fortinet']
coronavaccine.guru,0,clean
coronavaccine.nu,1,['Fortinet']
coronavaccine.se,1,['Fortinet']
coronavaccineinus.com,0,clean
coronavaccinenews.com,1,['Fortinet']
coronavaccines.ca,0,clean
coronavaccineshop.com,0,clean
coronavaccineshots.com,1,['Fortinet']
coronavaccins.nl,1,['Fortinet']
coronavacuums.com,0,clean
coronavaders.eu,1,['Fortinet']
coronavadvancedus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavagg.se,0,clean
coronavailable.com,0,clean
coronavairus.net,1,['Fortinet']
coronavakantie.com,0,clean
coronavaksin.net.clearwebstats.com,0,clean
coronaval.co.uk,1,['Fortinet']
coronavalbuquerquerus-warnalbuquerqueng-banner.cofalbuquerqueles-forum.vhx.tv,0,clean
coronavalifeexposedrobynbeecheus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavalley.aternos.me,0,clean
coronavalleyrealty.com,0,clean
coronavalue.com,0,clean
coronavalve.com,0,clean
coronavamorcronicorus-warnamorcronicong-banner.cofamorcronicoles-forum.vhx.tv,0,clean
coronavanacquiredtasteus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavape.com,0,clean
coronavapollous-warning-banner.cofiles.pingone.com,0,clean
coronavarius.com,1,['Fortinet']
coronavarizticalnowrus-warnarizticalnowng-banner.cofarizticalnowles-forum.vhx.tv,0,clean
coronavarud.com,1,['Fortinet']
coronavarus.com,1,['Fortinet']
coronavasculitis.com,0,clean
coronavast-premier-antivirusirus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavasthysfriendsirus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavators.com,1,['Fortinet']
coronavausa.com,1,['Fortinet']
coronavax.com,1,['Fortinet']
coronavax.info,1,['Fortinet']
coronavax.online,1,['Fortinet']
coronavax.today,0,clean
coronavb0e87a65-4ef7-4eee-90fd-78c3b5c5987fus-warning-banner.cofiles.pingone.com,0,clean
coronavb2us-warning-banner.cofiles.webmail.etu.spring.webext.magentocommerce.com,0,clean
coronavb315a73bus-warning-banner.cofiles.pingone.com,0,clean
coronavbabies.com,1,['Fortinet']
coronavbeautifullosersus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavbeijingtaxius-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavbrewdognetworkus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavbroadwaymastersus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavc3channelus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavcanoeiconofthenorthus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavcheapthrillsus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavchrus-warnchng-banner.cofchles-forum.vhx.tv,0,clean
coronavcididprus-warncididpng-banner.cofcididples.pingone.com,0,clean
coronavciscous-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavclaysharerus-warnclayshareng-banner.cofclayshareles-forum.vhx.tv,0,clean
coronavcomedyfest.com,1,['Fortinet']
coronavcomponeocovidevdemonwww1us-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavcorreous-warning-banner.cofiles.pingone.com,0,clean
coronavcovid-1935rus.zen.ly,0,clean
coronavcovideo-isus-forumrus-warncovideo-isus-forumng-banner.cofcovideo-isus-forumles.pingone.com,0,clean
coronavcust118rus-warncust118ng-banner.cofcust118les.webmacust118l.etu.sprcust118ng.webext.magentocommerce.com,0,clean
coronavcust126ruswa.zen.ly,0,clean
coronavcust32rus.zen.ly,0,clean
coronavcust51us-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavcust63us-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavcust91us.zen.ly,0,clean
coronavczuswa.zen.ly,0,clean
coronavd19.com,1,['Fortinet']
coronavdb02us-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavdecus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavdeepblueseafilmrus-warndeepblueseafilmng-banner.cofdeepblueseafilmles-forum.vhx.tv,0,clean
coronavdefaultrus-warndefaultng-banner.cofdefaultles-forum.vhx.tv,0,clean
coronavdemorus-warndemong-banner.cofdemoles.pingone.com,0,clean
coronavdepotrus-warndepotng-banner.cofdepotles.pingone.com,0,clean
coronavdev-nakednewsuncoveredus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavdevelopus-warning-banner.cofiles.pingone.com,0,clean
coronavdevrus-warndevng-banner.cofdevles-forum.vhx.tv,0,clean
coronavdirectus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavector.net,1,['Fortinet']
coronavega.online,0,clean
coronavegas.com,1,['Fortinet']
coronaveilig.shop,0,clean
coronaveiligeschool.nl,0,clean
coronaveiligoprestaurant.com,1,['Fortinet']
coronaveiligscherm.nl,0,clean
coronaveiligwerken.fm,0,clean
coronaveiligwerken.nu,0,clean
coronaveils.com,0,clean
coronaveithwillardweb18614.github.com,0,clean
coronaveithwillardwideopenspaces.github.com,0,clean
coronavembodyingthegoddessus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavempresarus-warnempresang-banner.cofempresales.webmaempresal.etu.sprempresang.webext.magentocommerce.com,0,clean
coronavengers.fr,1,['Fortinet']
coronavenglishforusus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavenu.com,1,['Fortinet']
coronavergoeding.nl,1,['Fortinet']
coronavergoeding.online,0,clean
coronavergoedingen.online,0,clean
coronaverhalen.blogspot.com,0,clean
coronaverhalen.nl,0,clean
coronaverificado.news,0,clean
coronaverified.com,1,['Fortinet']
coronaveriler.info,0,clean
coronaverileri.com,1,['Fortinet']
coronavermaak.nl,1,['Fortinet']
coronavermoebeln.de,1,['Fortinet']
coronavernoniaincidentirus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronaverse.company,1,['Fortinet']
coronaverserp.com,0,clean
coronaversichern.com,1,['Fortinet']
coronaversicherung-online.de,0,clean
coronaversicherung.org,0,clean
coronaverweer.nl,0,clean
coronaverzekering.ws,0,clean
coronaverzuim.online,1,['Fortinet']
coronavest.page,0,clean
coronavestafrikarus-warnestafrikang-banner.cofestafrikales-forum.vhx.tv,0,clean
coronaveteransmemorial.org,0,clean
coronavets.com,1,['Fortinet']
coronavette.com,0,clean
coronavfaststatsrus-warnfaststatsng-banner.coffaststatsles.webmafaststatsl.etu.sprfaststatsng.webext.magentocommerce.com,0,clean
coronavfilterrus-warnfilterng-banner.coffilterles.pingone.com,0,clean
coronavfindingneighborsus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavfitclub.com,1,['Fortinet']
coronavfitness.com,1,['Fortinet']
coronavflannelgraphjesusrus-warnflannelgraphjesusng-banner.cofflannelgraphjesusles-forum.vhx.tv,0,clean
coronavfreightwavesrus-warnfreightwavesng-banner.coffreightwavesles-forum.vhx.tv,0,clean
coronavfreshflixrus-warnfreshflixng-banner.coffreshflixles-forum.vhx.tv,0,clean
coronavftp0rus.zen.ly,0,clean
coronavfwsm0uswa.zen.ly,0,clean
coronavfwsm1uswa.zen.ly,0,clean
coronavgaterus-warngateng-banner.cofgateles-forum.vhx.tv,0,clean
coronavghostbreakersus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavgifts.com,1,['Fortinet']
coronavgolfus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavgoshmoviesus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavgrus-warning-banner.cofiles.pingone.com,0,clean
coronavharlemcycleathomerus-warnharlemcycleathomeng-banner.cofharlemcycleathomeles-forum.vhx.tv,0,clean
coronavharlemcycleathomeus-warning-banner.cofiles-forum.vhx.tv,0,clean
coronavhelp.com,1,['Fortinet']
coronavhelponlinerus-warnhelponlineng-banner.cofhelponlineles.pingone.com,0,clean
coronavhomebaseus-warning-banner.cofiles.pingone.com,0,clean
coronavhowdobefunnyrus-warnhowdobefunnyng-banner.cofhowdobefunnyles-forum.vhx.tv,0,clean
coronavhprus-warnhpng-banner.cofhples-forum.vhx.tv,0,clean
